id,utterance,topics,primary_topic,confidence,source,annotator_id,created_at
topic_001265,I had to sell my home because of financial difficulties.,"[""financial_stress""]",financial_stress,0.9,synthetic,ann_004,2024-07-25T13:04:52Z
topic_001266,I've made terrible financial decisions and I can't forgive myself.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_003,2024-07-21T01:43:19Z
topic_001267,Tanha feel hota hai bahut zyada.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_001,2024-12-11T03:58:02Z
topic_001268,My job requires me to be available 24/7 and I have no boundaries.,"[""workplace_stress""]",workplace_stress,0.88,synthetic,ann_002,2025-01-29T22:13:21Z
topic_001269,I have no close friends and the isolation is becoming unbearable.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_002,2024-09-26T01:25:55Z
topic_001270,I spent years building my business and it collapsed — I've lost everything.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_003,2024-10-12T02:24:26Z
topic_001271,Medical bills ka bojh bahut zyada ho gaya hai.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.85,synthetic,ann_002,2024-10-11T02:06:35Z
topic_001272,I feel smothered in my relationship and I don't know what to do.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_005,2024-07-01T13:02:38Z
topic_001273,I was humiliated in front of my colleagues by my manager.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_003,2024-11-17T11:29:08Z
topic_001274,I gave up everything for this job and it's not working out.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_003,2024-08-29T12:46:13Z
topic_001275,I'm afraid of making mistakes at work and it's paralyzing me.,"[""workplace_stress""]",workplace_stress,0.95,synthetic,ann_003,2024-09-27T12:35:06Z
topic_001276,I have trust issues after being cheated on and I can't let my guard down.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_005,2024-12-06T23:44:45Z
topic_001277,Rishton mein bahut takleef ho rahi hai.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_005,2025-02-11T11:25:53Z
topic_001278,I have been studying for years and I still haven't found success.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_003,2025-01-01T18:41:06Z
topic_001279,I feel like my family doesn't love me the way I need to be loved.,"[""relationship_issues""]",relationship_issues,0.87,synthetic,ann_004,2025-01-09T00:13:35Z
topic_001280,I've been unemployed for six months and my confidence is shattered.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_003,2024-09-21T22:42:41Z
topic_001281,I've been diagnosed with diabetes and I'm struggling to adjust.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_001,2024-08-01T05:04:54Z
topic_001282,I was diagnosed with a chronic condition and I'm struggling to accept it.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_003,2024-06-24T03:06:06Z
topic_001283,The stress of financial instability is making it hard to perform at work.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.9,synthetic,ann_001,2024-10-26T23:50:20Z
topic_001284,I'm afraid of being abandoned and it's ruining my relationship.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_002,2024-06-18T05:14:18Z
topic_001285,My partner and I have completely different relationships with money.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.85,synthetic,ann_002,2025-02-17T00:20:14Z
topic_001286,I feel like a financial failure compared to everyone around me.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_002,2025-02-02T03:20:12Z
topic_001287,Tanha feel hota hai bahut zyada.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_003,2024-11-22T11:57:31Z
topic_001288,I've been divorced for two years and still feel like a failure.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_003,2024-08-01T04:03:19Z
topic_001289,I'm working two jobs to make ends meet and I'm completely exhausted.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.87,synthetic,ann_004,2024-08-09T20:41:20Z
topic_001290,Medical bills ka bojh bahut zyada ho gaya hai.,"[""health_concerns"", ""financial_stress""]",health_concerns,0.82,synthetic,ann_005,2025-03-25T13:19:00Z
topic_001291,I am dealing with the physical effects of long-term stress.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_005,2024-09-29T00:35:00Z
topic_001292,My partner controls all the money in the relationship and I feel trapped.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.82,synthetic,ann_004,2025-03-09T04:51:36Z
topic_001293,I'm afraid my illness will get worse and I'll be unable to work.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_001,2024-08-30T08:12:24Z
topic_001294,I have test anxiety that makes me forget everything I've studied.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_003,2024-12-02T22:09:23Z
topic_001295,Exams ka stress hai aur tabiyat bhi theek nahi reh rahi.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.82,synthetic,ann_001,2024-09-05T01:51:42Z
topic_001296,Doctors ke paas jaana mujhe bahut dara deta hai.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_001,2024-10-15T02:43:16Z
topic_001297,My parents don't support my choice of career and we've stopped speaking.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.9,synthetic,ann_002,2024-12-21T12:41:03Z
topic_001298,I grew up in poverty and I'm terrified of going back there.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_001,2024-09-08T09:05:14Z
topic_001299,I'm struggling with perfectionism and it's affecting my studies.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_001,2025-03-17T15:24:05Z
topic_001300,My colleagues bully me and HR isn't doing anything about it.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_004,2024-06-20T12:04:09Z
topic_001301,I feel ashamed about my grades and hide them from my family.,"[""academic_stress""]",academic_stress,0.88,synthetic,ann_003,2024-12-28T21:24:46Z
topic_001302,I can't stop thinking about work even when I'm at home.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_004,2024-12-05T09:13:19Z
topic_001303,I had a heart scare last week and I haven't recovered mentally.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_002,2024-11-23T12:10:20Z
topic_001304,My company is going under and I'm terrified about my financial future.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.87,synthetic,ann_005,2024-12-20T07:28:21Z
topic_001305,I gave up everything for this job and it's not working out.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_002,2025-02-22T23:56:15Z
topic_001306,I've been working nights and weekends for months and I'm exhausted.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_003,2024-08-05T03:54:29Z
topic_001307,My company is going under and I'm terrified about my financial future.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.87,synthetic,ann_004,2024-09-25T12:31:16Z
topic_001308,I'm dealing with long COVID and I feel like I'll never recover.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_002,2024-10-16T10:59:24Z
topic_001309,Job ja sakti hai meri aur main darr raha hun.,"[""workplace_stress""]",workplace_stress,0.92,synthetic,ann_002,2024-07-04T15:45:24Z
topic_001310,Future ke baare mein dar lag raha hai.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_001,2024-06-11T04:46:43Z
topic_001311,I keep attracting the wrong kind of people into my life.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_005,2025-02-11T06:53:45Z
topic_001312,I'm afraid my illness will get worse and I'll be unable to work.,"[""health_concerns""]",health_concerns,0.9,synthetic,ann_001,2024-06-20T06:38:09Z
topic_001313,My boss is making my life hell and I'm taking it out on my partner.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_003,2024-07-04T07:14:02Z
topic_001314,I'm dealing with depression and it's derailing my academic performance.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.82,synthetic,ann_001,2025-02-16T21:08:27Z
topic_001315,I'm considering leaving my career entirely because of the stress.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_004,2025-01-28T00:59:04Z
topic_001316,My partner doesn't understand the pressure I'm under academically.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.85,synthetic,ann_001,2025-02-23T16:16:31Z
topic_001317,Appraisal mein phir se ignore kiya gaya mujhe.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_003,2025-01-29T17:57:46Z
topic_001318,I can't stop googling my symptoms and it's making my anxiety worse.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_002,2024-08-26T16:14:07Z
topic_001319,I'm supporting my family alone and the financial pressure is crushing.,"[""financial_stress""]",financial_stress,0.87,synthetic,ann_001,2025-03-22T10:58:24Z
topic_001320,I'm a student dealing with burnout from constant studying.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-10-02T22:34:43Z
topic_001321,I'm underpaid and overworked and the financial pressure is making me anxious.,"[""workplace_stress"", ""financial_stress""]",workplace_stress,0.85,synthetic,ann_001,2024-11-19T14:26:11Z
topic_001322,I feel like I'm always just barely surviving academically.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_001,2024-10-19T05:55:41Z
topic_001323,I'm struggling with perfectionism and it's affecting my studies.,"[""academic_stress""]",academic_stress,0.95,synthetic,ann_001,2024-07-16T01:50:40Z
topic_001324,I don't know how to set boundaries with toxic family members.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_002,2024-07-15T01:25:03Z
topic_001325,My parents put enormous pressure on me and it's damaging our relationship.,"[""relationship_issues""]",relationship_issues,0.92,synthetic,ann_001,2025-03-10T08:53:20Z
topic_001326,I spent years building my business and it collapsed — I've lost everything.,"[""financial_stress""]",financial_stress,0.92,synthetic,ann_003,2024-06-20T13:18:09Z
topic_001327,My studies are suffering because my relationship is falling apart.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_004,2024-09-03T09:45:24Z
topic_001328,My mental health crisis is affecting my ability to study.,"[""academic_stress"", ""health_concerns""]",academic_stress,0.87,synthetic,ann_002,2025-03-22T06:35:26Z
topic_001329,I've been suffering from severe migraines for months.,"[""health_concerns""]",health_concerns,0.92,synthetic,ann_002,2024-08-09T00:21:40Z
topic_001330,I have multiple assignments due this week and I'm completely overwhelmed.,"[""academic_stress""]",academic_stress,0.9,synthetic,ann_004,2024-10-01T23:39:18Z
topic_001331,Work stress is making me irritable and hurting my closest relationships.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_001,2024-09-11T04:11:42Z
topic_001332,Karza bahut ho gaya hai aur main thak gaya hun.,"[""financial_stress""]",financial_stress,0.95,synthetic,ann_003,2025-01-04T12:59:03Z
topic_001333,My in-laws create so much stress in my marriage.,"[""relationship_issues""]",relationship_issues,0.95,synthetic,ann_005,2025-02-05T17:07:05Z
topic_001334,I'm dealing with a controlling partner and it's affecting my wellbeing.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_002,2024-07-10T22:12:27Z
topic_001335,I can't sleep because I keep worrying about work problems.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_002,2025-03-06T16:37:49Z
topic_001336,My partner and I fight constantly about money and it's breaking us apart.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.82,synthetic,ann_005,2024-07-26T05:46:09Z
topic_001337,I feel completely alone at university and my grades are reflecting that.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.87,synthetic,ann_002,2025-02-28T08:51:07Z
topic_001338,I feel smothered in my relationship and I don't know what to do.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_005,2025-01-03T23:40:51Z
topic_001339,I feel like I give so much in relationships and get nothing back.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_002,2024-11-16T00:17:40Z
topic_001340,My colleagues bully me and HR isn't doing anything about it.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_003,2024-07-26T05:44:17Z
topic_001341,I was humiliated in front of my colleagues by my manager.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_004,2024-11-28T12:56:15Z
topic_001342,Paise ki wajah se partner ke saath bahut jhagde ho rahe hain.,"[""relationship_issues"", ""financial_stress""]",relationship_issues,0.9,synthetic,ann_003,2025-01-30T06:57:49Z
topic_001343,My boss's criticism is making me depressed and my partner doesn't know how to help.,"[""workplace_stress"", ""relationship_issues""]",workplace_stress,0.82,synthetic,ann_004,2024-10-20T07:28:22Z
topic_001344,I was diagnosed with a neurological condition and I'm in shock.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_001,2024-09-10T19:44:38Z
topic_001345,I have an autoimmune disease that is unpredictable and frightening.,"[""health_concerns""]",health_concerns,0.95,synthetic,ann_003,2024-08-07T11:06:48Z
topic_001346,Breakup ki wajah se padhai bilkul nahi ho rahi.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_003,2025-01-03T17:07:20Z
topic_001347,I'm considering leaving my career entirely because of the stress.,"[""workplace_stress""]",workplace_stress,0.9,synthetic,ann_004,2025-03-06T07:13:37Z
topic_001348,I feel completely alone at university and my grades are reflecting that.,"[""academic_stress"", ""relationship_issues""]",academic_stress,0.82,synthetic,ann_002,2024-12-19T17:57:13Z
topic_001349,Office mein sab kuch bahut stressful ho gaya hai.,"[""workplace_stress""]",workplace_stress,0.97,synthetic,ann_003,2024-12-01T19:06:26Z
topic_001350,I was recently diagnosed with a serious illness and I'm terrified.,"[""health_concerns""]",health_concerns,0.87,synthetic,ann_003,2025-02-13T02:28:32Z
topic_001351,My academic performance has been declining and I'm scared.,"[""academic_stress""]",academic_stress,0.93,synthetic,ann_001,2024-11-06T21:28:33Z
topic_001352,I have codependency issues and I keep losing myself in relationships.,"[""relationship_issues""]",relationship_issues,0.9,synthetic,ann_004,2024-07-02T16:37:04Z
