id,utterance,primary_intent,secondary_intent,confidence,source,annotator_id,created_at
intent_001371,I feel like I'm always on edge.,seek_support,,0.9,synthetic,ann_003,2024-06-03T08:54:36Z
intent_001372,Can I complete the GAD-7 questionnaire?,assessment_request,,0.88,synthetic,ann_001,2024-10-28T11:20:05Z
intent_001373,Anxiety aur depression mein kya fark hai?,information_request,,0.97,synthetic,ann_004,2024-10-22T20:10:04Z
intent_001374,Tell me about yourself.,general_chat,,0.88,synthetic,ann_005,2024-10-31T11:37:05Z
intent_001375,I need to schedule a session to discuss my anxiety.,book_appointment,,0.98,synthetic,ann_003,2025-02-13T04:24:04Z
intent_001376,Can I start the mental health evaluation?,assessment_request,,0.88,synthetic,ann_003,2025-01-14T06:32:10Z
intent_001377,I'd like to do a wellbeing assessment.,assessment_request,,0.97,synthetic,ann_001,2024-09-24T04:25:08Z
intent_001378,I feel completely alone even when I'm around people.,seek_support,,0.97,synthetic,ann_002,2024-08-14T09:17:28Z
intent_001379,I'm not coping well at all.,seek_support,,0.97,synthetic,ann_005,2025-01-21T06:43:17Z
intent_001380,What is the 5-4-3-2-1 grounding technique?,information_request,assessment_request,0.88,synthetic,ann_002,2024-12-01T04:16:13Z
intent_001381,I feel completely worthless and like dying.,crisis_emergency,,0.97,synthetic,ann_002,2024-11-08T18:56:17Z
intent_001382,This platform doesn't feel safe to use.,feedback_complaint,general_chat,0.88,synthetic,ann_002,2024-06-11T04:11:06Z
intent_001383,"Hi, I wanted to check out this platform.",general_chat,,0.95,synthetic,ann_003,2024-06-13T23:53:14Z
intent_001384,What is solution-focused therapy?,information_request,,0.92,synthetic,ann_004,2025-01-01T05:57:14Z
intent_001385,I'm having a mental health crisis.,crisis_emergency,,0.93,synthetic,ann_001,2025-03-17T14:53:31Z
intent_001386,I need support to get through this difficult time.,seek_support,general_chat,0.85,synthetic,ann_001,2024-08-04T10:30:44Z
intent_001387,Your onboarding process was very confusing.,feedback_complaint,,0.93,synthetic,ann_001,2024-08-04T18:46:31Z
intent_001388,"Therapist se milna hai, kaise book karein?",book_appointment,,0.98,synthetic,ann_002,2024-09-25T16:15:35Z
intent_001389,I'd like to complete a standardized test.,assessment_request,seek_support,0.97,synthetic,ann_001,2024-12-23T09:08:03Z
intent_001390,I've been feeling like a burden to everyone around me.,seek_support,,0.9,synthetic,ann_002,2025-01-22T18:15:21Z
intent_001391,What is the difference between OCD and anxiety?,information_request,assessment_request,0.97,synthetic,ann_005,2024-11-05T08:07:36Z
intent_001392,Khud ko hurt karna chahta hun.,crisis_emergency,seek_support,0.97,synthetic,ann_005,2025-03-08T09:52:58Z
intent_001393,What is EMDR therapy?,information_request,,0.9,synthetic,ann_003,2024-08-22T05:31:52Z
intent_001394,What is CBT?,information_request,,0.9,synthetic,ann_005,2024-09-17T20:16:27Z
intent_001395,I can't access my previous sessions.,feedback_complaint,general_chat,0.95,synthetic,ann_003,2024-10-04T16:55:27Z
intent_001396,Mujhe kisi se baat karni hai.,seek_support,,0.92,synthetic,ann_002,2024-11-25T09:33:30Z
intent_001397,I've been thinking that everyone would be better off without me.,crisis_emergency,,0.99,synthetic,ann_001,2024-09-29T02:47:32Z
intent_001398,I've been having a lot of dark thoughts.,seek_support,book_appointment,0.97,synthetic,ann_001,2025-03-20T21:57:46Z
intent_001399,How does cognitive behavioral therapy work?,information_request,,0.95,synthetic,ann_004,2025-01-31T18:03:02Z
intent_001400,I'd like to do a clinical assessment.,assessment_request,seek_support,0.97,synthetic,ann_002,2024-07-24T18:02:08Z
intent_001401,I've been thinking that everyone would be better off without me.,crisis_emergency,seek_support,0.95,synthetic,ann_001,2024-06-09T12:14:34Z
intent_001402,I wanted to introduce myself.,general_chat,,0.85,synthetic,ann_004,2025-03-05T20:00:51Z
intent_001403,What is the fight-or-flight response?,information_request,seek_support,0.9,synthetic,ann_004,2025-01-20T08:13:21Z
intent_001404,Can I make a booking for couples therapy?,book_appointment,,0.92,synthetic,ann_005,2025-03-07T20:47:03Z
intent_001405,I want to set up a video session.,book_appointment,seek_support,0.9,synthetic,ann_004,2024-10-12T19:14:30Z
intent_001406,Main jeena nahi chahta.,crisis_emergency,,0.93,synthetic,ann_003,2024-11-01T21:15:57Z
intent_001407,I'd like to schedule a weekly session.,book_appointment,seek_support,0.9,synthetic,ann_004,2024-07-24T09:30:50Z
intent_001408,I'd like to evaluate my anxiety symptoms.,assessment_request,,0.97,synthetic,ann_001,2024-10-01T22:07:38Z
intent_001409,I've already taken some pills.,crisis_emergency,,0.9,synthetic,ann_005,2025-01-14T15:01:21Z
intent_001410,Can I book therapy for this week?,book_appointment,,0.96,synthetic,ann_001,2025-03-09T12:02:03Z
intent_001411,What is the difference between anxiety and depression?,information_request,seek_support,0.88,synthetic,ann_002,2024-08-07T11:53:16Z
intent_001412,I've been having panic attacks and don't know how to cope.,seek_support,,0.85,synthetic,ann_003,2025-01-29T00:13:45Z
intent_001413,I've been thinking about this for a long time and I'm ready.,crisis_emergency,seek_support,0.9,synthetic,ann_003,2025-03-04T04:01:35Z
intent_001414,What are the benefits of therapy?,information_request,assessment_request,0.88,synthetic,ann_004,2025-02-12T01:59:04Z
intent_001415,I want to set up a consultation.,book_appointment,,0.98,synthetic,ann_004,2024-10-23T22:28:57Z
intent_001416,This app is not working properly.,feedback_complaint,,0.9,synthetic,ann_003,2024-07-12T21:37:15Z
intent_001417,I've been carrying so much pain for so long.,seek_support,,0.88,synthetic,ann_005,2024-06-17T20:11:29Z
intent_001418,Can I take the depression screening test?,assessment_request,,0.9,synthetic,ann_003,2024-06-12T04:03:29Z
intent_001419,Can you give me a questionnaire about my depression?,assessment_request,information_request,0.93,synthetic,ann_002,2025-01-18T01:26:12Z
intent_001420,Stress test lena hai mujhe aaj.,assessment_request,seek_support,0.88,synthetic,ann_004,2025-02-15T19:51:49Z
intent_001421,I don't think I can keep myself safe.,crisis_emergency,,0.95,synthetic,ann_002,2024-06-11T02:55:28Z
intent_001422,I've been thinking about ways to end my life for weeks.,crisis_emergency,,0.99,synthetic,ann_005,2024-09-27T21:11:58Z
intent_001423,I can't find the settings to change my preferences.,feedback_complaint,general_chat,0.93,synthetic,ann_005,2024-12-08T06:35:55Z
intent_001424,I need to rebook my cancelled appointment.,book_appointment,,0.9,synthetic,ann_002,2024-11-15T09:01:12Z
intent_001425,I need to get an appointment booked urgently.,book_appointment,,0.92,synthetic,ann_002,2025-01-27T16:46:34Z
intent_001426,I want to see where I'm at with a proper evaluation.,assessment_request,,0.93,synthetic,ann_005,2025-01-25T14:49:51Z
intent_001427,I'd like to track my mental health with assessments.,assessment_request,seek_support,0.9,synthetic,ann_003,2025-01-12T03:40:27Z
intent_001428,I feel really vulnerable and could use some guidance.,seek_support,,0.88,synthetic,ann_003,2024-06-18T16:14:13Z
intent_001429,Can I evaluate my current wellbeing?,assessment_request,seek_support,0.93,synthetic,ann_001,2024-11-03T23:27:43Z
intent_001430,I feel like I'm not myself anymore.,seek_support,,0.88,synthetic,ann_002,2024-07-20T00:27:53Z
intent_001431,I just wanted to test the app.,general_chat,,0.85,synthetic,ann_005,2025-01-12T02:31:43Z
intent_001432,I want to take an assessment for OCD symptoms.,assessment_request,,0.97,synthetic,ann_002,2025-03-20T12:05:08Z
intent_001433,I'm struggling with trust issues after being hurt.,seek_support,,0.92,synthetic,ann_003,2025-03-19T23:04:03Z
intent_001434,I've been having thoughts of suicide.,crisis_emergency,,0.97,synthetic,ann_005,2024-12-06T05:32:24Z
intent_001435,I feel like the world would be better without me.,crisis_emergency,,0.95,synthetic,ann_003,2024-09-16T12:45:16Z
intent_001436,What are the types of anxiety disorders?,information_request,,0.95,synthetic,ann_005,2024-10-12T05:53:26Z
intent_001437,I've been thinking of ways to hurt myself.,crisis_emergency,seek_support,0.9,synthetic,ann_004,2024-07-22T09:15:24Z
intent_001438,I need help processing some really hard emotions.,seek_support,book_appointment,0.92,synthetic,ann_004,2024-08-08T05:35:39Z
intent_001439,I don't want to be here anymore.,crisis_emergency,,0.9,synthetic,ann_003,2025-03-04T15:20:01Z
intent_001440,I need to schedule a session to discuss my anxiety.,book_appointment,,0.98,synthetic,ann_004,2025-02-18T22:25:23Z
intent_001441,I'd like to evaluate my anxiety symptoms.,assessment_request,information_request,0.97,synthetic,ann_002,2024-08-13T04:10:18Z
intent_001442,What qualifications do your therapists have?,information_request,seek_support,0.97,synthetic,ann_003,2024-09-01T02:17:49Z
intent_001443,What is complex PTSD?,information_request,,0.9,synthetic,ann_003,2024-10-31T10:20:59Z
intent_001444,I want to delete my account.,feedback_complaint,general_chat,0.88,synthetic,ann_003,2024-07-27T12:22:15Z
intent_001445,I feel like hurting someone else too.,crisis_emergency,seek_support,0.93,synthetic,ann_003,2025-03-06T10:20:35Z
intent_001446,I need to talk about my pain.,seek_support,,0.85,synthetic,ann_003,2024-08-24T09:06:00Z
intent_001447,I want to complete the full assessment battery.,assessment_request,seek_support,0.95,synthetic,ann_001,2024-11-01T22:26:02Z
intent_001448,I'm scared of what I might do to myself.,crisis_emergency,,0.95,synthetic,ann_005,2024-09-23T04:45:18Z
intent_001449,The reminder emails are too frequent.,feedback_complaint,general_chat,0.85,synthetic,ann_003,2024-08-17T22:37:22Z
intent_001450,I feel like my privacy is not being respected.,feedback_complaint,,0.93,synthetic,ann_005,2024-09-23T10:56:20Z
intent_001451,Can we talk about what I've been going through?,seek_support,book_appointment,0.95,synthetic,ann_003,2024-11-30T07:05:47Z
intent_001452,Can we talk about something light today?,general_chat,seek_support,0.95,synthetic,ann_001,2025-03-22T00:28:32Z
intent_001453,Can you tell me how to book a session on here?,book_appointment,,0.9,synthetic,ann_001,2024-07-05T19:18:29Z
intent_001454,What is interpersonal therapy?,information_request,assessment_request,0.92,synthetic,ann_005,2024-07-12T05:15:17Z
intent_001455,What medications are used for depression?,information_request,,0.9,synthetic,ann_003,2024-11-24T02:38:53Z
intent_001456,I've been having thoughts of suicide.,crisis_emergency,,0.93,synthetic,ann_001,2024-06-05T22:02:45Z
intent_001457,I need to schedule a session to discuss my anxiety.,book_appointment,,0.9,synthetic,ann_001,2024-09-24T20:56:40Z
intent_001458,I want to book a session and need to know the available times.,book_appointment,,0.92,synthetic,ann_005,2024-12-15T17:21:56Z
intent_001459,I've been feeling really down and unmotivated.,seek_support,,0.95,synthetic,ann_001,2024-11-24T14:54:46Z
intent_001460,I feel like my mind is working against me.,seek_support,,0.9,synthetic,ann_003,2024-07-17T14:20:06Z
intent_001461,I need to get an appointment booked urgently.,book_appointment,,0.92,synthetic,ann_005,2024-08-24T09:05:44Z
intent_001462,What are grounding techniques?,information_request,seek_support,0.88,synthetic,ann_005,2024-09-10T05:07:12Z
intent_001463,GAD-7 questionnaire dena hai.,assessment_request,,0.95,synthetic,ann_002,2024-10-13T21:13:27Z
intent_001464,I've been thinking about this for a long time and I'm ready.,crisis_emergency,,0.9,synthetic,ann_001,2025-02-09T19:41:30Z
intent_001465,"Hello, how are you today?",general_chat,seek_support,0.92,synthetic,ann_004,2024-06-26T15:43:23Z
intent_001466,I've planned how I would end my life.,crisis_emergency,,0.95,synthetic,ann_001,2024-06-29T19:35:52Z
intent_001467,I'm going to hurt myself tonight.,crisis_emergency,,0.95,synthetic,ann_005,2024-06-11T22:54:15Z
intent_001468,I've been feeling anxious and sad all the time.,seek_support,,0.9,synthetic,ann_004,2025-02-05T20:22:11Z
intent_001469,Can we keep things light today?,general_chat,seek_support,0.92,synthetic,ann_005,2024-11-12T17:07:42Z
intent_001470,Mujhe ek session schedule karna hai.,book_appointment,,0.9,synthetic,ann_001,2024-12-23T14:31:48Z
intent_001471,I'd like to evaluate my anxiety symptoms.,assessment_request,,0.97,synthetic,ann_002,2024-06-08T05:23:43Z
intent_001472,The app keeps crashing.,feedback_complaint,,0.9,synthetic,ann_003,2024-11-07T03:39:18Z
intent_001473,I want to schedule my next appointment.,book_appointment,,0.96,synthetic,ann_003,2024-10-19T01:58:11Z
intent_001474,I want a refund for my last session.,feedback_complaint,general_chat,0.85,synthetic,ann_003,2024-11-15T00:30:11Z
intent_001475,I'm just looking around at the moment.,general_chat,,0.85,synthetic,ann_001,2024-12-02T14:26:14Z
intent_001476,Can you give me the PHQ-9 now?,assessment_request,,0.9,synthetic,ann_001,2024-07-03T11:06:39Z
intent_001477,I want to give feedback about my recent session.,feedback_complaint,general_chat,0.88,synthetic,ann_003,2024-07-03T01:22:34Z
intent_001478,I've been feeling anxious and sad all the time.,seek_support,book_appointment,0.92,synthetic,ann_004,2024-10-19T14:26:52Z
intent_001479,I want to make a formal complaint.,feedback_complaint,general_chat,0.85,synthetic,ann_002,2025-02-10T16:01:37Z
intent_001480,I'm here for the first time.,general_chat,seek_support,0.95,synthetic,ann_005,2024-12-17T15:23:33Z
intent_001481,I've been feeling really hopeless about the future.,seek_support,,0.97,synthetic,ann_002,2024-11-09T03:00:14Z
intent_001482,Can I make a booking for couples therapy?,book_appointment,,0.9,synthetic,ann_002,2024-06-04T13:12:16Z
intent_001483,I just need someone to listen to me.,seek_support,,0.97,synthetic,ann_004,2024-12-06T14:41:42Z
intent_001484,Can I do a formal evaluation of my symptoms?,assessment_request,,0.97,synthetic,ann_003,2024-08-17T16:51:09Z
intent_001485,What services does Saathi AI offer?,information_request,seek_support,0.9,synthetic,ann_005,2024-06-27T11:27:02Z
intent_001486,I feel deeply sad and I don't know how to feel better.,seek_support,,0.95,synthetic,ann_001,2025-01-26T19:08:21Z
intent_001487,Can I take a formal mental health assessment?,assessment_request,,0.93,synthetic,ann_003,2024-08-11T15:37:58Z
intent_001488,Mujhe mental health evaluation chahiye.,assessment_request,information_request,0.95,synthetic,ann_003,2025-01-02T02:24:50Z
intent_001489,I've been thinking about driving into traffic.,crisis_emergency,,0.93,synthetic,ann_005,2024-06-04T06:53:15Z
intent_001490,What is DBT therapy?,information_request,,0.95,synthetic,ann_003,2024-06-07T13:26:06Z
intent_001491,I feel like everything is falling apart around me.,seek_support,,0.85,synthetic,ann_002,2024-09-20T21:19:55Z
intent_001492,I'm in a very dark place and I'm not safe.,crisis_emergency,,0.9,synthetic,ann_003,2024-09-10T00:55:48Z
intent_001493,"Hello, testing testing!",general_chat,seek_support,0.95,synthetic,ann_003,2024-11-07T13:17:09Z
intent_001494,I don't want to live but I'm scared.,crisis_emergency,,0.95,synthetic,ann_005,2025-01-05T21:11:35Z
intent_001495,I feel overwhelmed by my responsibilities and I'm burning out.,seek_support,,0.9,synthetic,ann_003,2025-01-01T08:14:35Z
intent_001496,I feel like my mind is working against me.,seek_support,general_chat,0.97,synthetic,ann_004,2024-07-10T20:11:10Z
intent_001497,I feel numb and disconnected from everything.,seek_support,,0.95,synthetic,ann_005,2024-10-02T05:25:52Z
intent_001498,What is bipolar disorder?,information_request,,0.92,synthetic,ann_005,2025-02-06T08:31:13Z
intent_001499,Can I take a questionnaire about my mental health?,assessment_request,seek_support,0.97,synthetic,ann_001,2025-01-16T20:34:42Z
